station_idx,name,rR,zL,c,beta_deg,dxf_path,x_cp,y_cp,P,A,xmin,xmax,ymin,ymax,n_vertices
79,,0.8232323232323233,0.7979797979797981,0.055722476339611735,1.9160964473741107,n_slicer\blade_output\Blade01_N_NACA_63-415_n100_uni_L0p7m_cp33pc_20250820-012829\sections\sec_079_r0.823.dxf,-0.0034262204357986548,0.1236289312278997,114.55051307195671,295.523559036721,-18.387063329182276,37.32092790944341,-3.187299852889529,5.3797905043168965,721
80,,0.8320707070707072,0.8080808080808083,0.05509914063269253,1.8302966982652809,n_slicer\blade_output\Blade01_N_NACA_63-415_n100_uni_L0p7m_cp33pc_20250820-012829\sections\sec_080_r0.832.dxf,-0.003204827643205732,0.1222509008249027,113.26910151715641,288.94883120296583,-18.18182567296303,36.90490416133946,-3.1462038531511576,5.313489749501513,721
81,,0.8409090909090909,0.8181818181818182,0.0544838652817831,1.7459272963158656,n_slicer\blade_output\Blade01_N_NACA_63-415_n100_uni_L0p7m_cp33pc_20250820-012829\sections\sec_081_r0.841.dxf,-0.002991029767716924,0.12089029761086045,112.00425989924898,282.53165421590256,-17.979191034279026,36.49414231272494,-3.1060178306094275,5.248409365006183,721
82,,0.8497474747474748,0.8282828282828283,0.05387685006590368,1.6629749931186844,n_slicer\blade_output\Blade01_N_NACA_63-415_n100_uni_L0p7m_cp33pc_20250820-012829\sections\sec_082_r0.850.dxf,-0.0027846292030311304,0.11954759241879281,110.75639891048597,276.27124485182867,-17.779229110045804,36.08878446826563,-3.066702263078938,5.184519368857925,721
83,,0.8585858585858587,0.8383838383838385,0.0532760322289742,1.5813317096283872,n_slicer\blade_output\Blade01_N_NACA_63-415_n100_uni_L0p7m_cp33pc_20250820-012829\sections\sec_083_r0.859.dxf,-0.002585124185031873,0.11821823860990585,109.52127807587706,270.1438203842719,-17.5812631015496,35.68745804197939,-3.028002512826,5.121569798133051,721
84,,0.8674242424242424,0.8484848484848484,0.05268096752928814,1.5008430962420782,n_slicer\blade_output\Blade01_N_NACA_63-415_n100_uni_L0p7m_cp33pc_20250820-012829\sections\sec_084_r0.867.dxf,-0.002392030246294752,0.1169012799545994,108.29798415324875,264.1427995879501,-17.385150075449975,35.289874303955116,-2.9900177864453497,5.059454088945739,721
85,,0.8762626262626263,0.8585858585858586,0.05208995854232076,1.4213639247061978,n_slicer\blade_output\Blade01_N_NACA_63-415_n100_uni_L0p7m_cp33pc_20250820-012829\sections\sec_085_r0.876.dxf,-0.002204849603042902,0.11559297590779519,107.08302769161132,258.24939632823794,-17.19033309292749,34.89490400805568,-2.9524759022980422,4.998097056636508,721
86,,0.8851010101010102,0.8686868686868687,0.05150193058731215,1.342848685771337,n_slicer\blade_output\Blade01_N_NACA_63-415_n100_uni_L0p7m_cp33pc_20250820-012829\sections\sec_086_r0.885.dxf,-0.0020233431103626742,0.11429096138914592,105.87419943465521,252.45170596197875,-16.99646012952453,34.50183316263961,-2.91549415267964,4.937175890110522,721
87,,0.893939393939394,0.878787878787879,0.050915591152784344,1.26521527443487,n_slicer\blade_output\Blade01_N_NACA_63-415_n100_uni_L0p7m_cp33pc_20250820-012829\sections\sec_087_r0.894.dxf,-0.0018472094745227707,0.11299238769938601,104.6688423243551,246.7362003171054,-16.803107157043545,34.10980177498379,-2.878857745425491,4.876662050910373,721
88,,0.9027777777777778,0.888888888888889,0.05032838743139757,1.1881433130616668,n_slicer\blade_output\Blade01_N_NACA_63-415_n100_uni_L0p7m_cp33pc_20250820-012829\sections\sec_088_r0.903.dxf,-0.0016756643443294195,0.11169161442984996,103.46170847135366,241.07785700707888,-16.609434308671513,33.71710703777449,-2.8424074843222913,4.816375403578665,721
89,,0.9116161616161618,0.8989898989898991,0.04973777297173848,1.1115422110758735,n_slicer\blade_output\Blade01_N_NACA_63-415_n100_uni_L0p7m_cp33pc_20250820-012829\sections\sec_089_r0.912.dxf,-0.0015084258414361784,0.1103830046193486,102.24756305237895,235.45285602327243,-16.414603015086076,33.322047255352224,-2.806040626079546,4.755872894102796,721
90,,0.9204545454545455,0.9090909090909092,0.04914151495038472,1.035113470696762,n_slicer\blade_output\Blade01_N_NACA_63-415_n100_uni_L0p7m_cp33pc_20250820-012829\sections\sec_090_r0.920.dxf,-0.0013448631111110387,0.10906162059924573,101.02181597945517,229.84146082482715,-16.21787813582939,32.923131781498725,-2.7695039181423184,4.695051535910908,721
91,,0.9292929292929293,0.9191919191919191,0.04853281024300552,0.9584902368425544,n_slicer\blade_output\Blade01_N_NACA_63-415_n100_uni_L0p7m_cp33pc_20250820-012829\sections\sec_091_r0.929.dxf,-0.0011841589513075235,0.10771237917344424,99.77048184788077,224.18273865931934,-16.017015756227472,32.51580726582151,-2.732469332174404,4.633268739382244,721
92,,0.9381313131313133,0.9292929292929295,0.04790699296961176,0.8812083057341796,n_slicer\blade_output\Blade01_N_NACA_63-415_n100_uni_L0p7m_cp33pc_20250820-012829\sections\sec_092_r0.938.dxf,-0.0010254768793558355,0.10632493750169676,98.48396885589472,218.43846458513627,-15.810476749137298,32.096951348614034,-2.694623620659071,4.569924465279483,721
93,,0.946969696969697,0.9393939393939394,0.0472528828476924,0.8024429480342699,n_slicer\blade_output\Blade01_N_NACA_63-415_n100_uni_L0p7m_cp33pc_20250820-012829\sections\sec_093_r0.947.dxf,-0.0008673036159656533,0.10487449474210954,97.13929333187892,212.51417843014747,-15.594571248818706,31.659077069977474,-2.6552730985529593,4.504157667212145,721
94,,0.9558080808080809,0.9494949494949496,0.04656290402458443,0.7215873934255608,n_slicer\blade_output\Blade01_N_NACA_63-415_n100_uni_L0p7m_cp33pc_20250820-012829\sections\sec_094_r0.956.dxf,-0.0007088012069651484,0.10334423778028529,95.72088134828199,206.35329518579715,-15.366798096067232,31.197108858054786,-2.614137290130918,4.434970864981531,721
95,,0.9646464646464648,0.9595959595959597,0.04586831598120604,0.6404519070481365,n_slicer\blade_output\Blade01_N_NACA_63-415_n100_uni_L0p7m_cp33pc_20250820-012829\sections\sec_095_r0.965.dxf,-0.0005540664169121357,0.10180351803282663,94.29299404015676,200.24278770812256,-15.137475174135131,30.731982728041288,-2.57301750177084,4.365592112635607,721
96,,0.9734848484848485,0.9696969696969696,0.045173727937827535,0.5593164206707153,n_slicer\blade_output\Blade01_N_NACA_63-415_n100_uni_L0p7m_cp33pc_20250820-012829\sections\sec_096_r0.973.dxf,-0.00040369663266481837,0.10026257037756064,92.86510673203126,194.22411685085945,-14.90812518433476,30.266788414762498,-2.5321832605403096,4.296410102213337,721
97,,0.9823232323232324,0.9797979797979798,0.04447913989444896,0.4781809342932927,n_slicer\blade_output\Blade01_N_NACA_63-415_n100_uni_L0p7m_cp33pc_20250820-012829\sections\sec_097_r0.982.dxf,-0.0002576921850216962,0.09872140408732702,91.43721942390563,188.29728261400822,-14.67874950591079,29.80152871750063,-2.491430316324229,4.227314123201421,721
98,,0.9911616161616162,0.98989898989899,0.043784551851070386,0.39704544791586965,n_slicer\blade_output\Blade01_N_NACA_63-415_n100_uni_L0p7m_cp33pc_20250820-012829\sections\sec_098_r0.991.dxf,-0.0001160533872859304,0.09718002843543908,90.00933211578,182.46228499756958,-14.449349518150989,29.336206435678417,-2.450870449433258,4.158565161617565,721
99,,1.0,1.0,0.043089963807692,0.315909961538458,n_slicer\blade_output\Blade01_N_NACA_63-415_n100_uni_L0p7m_cp33pc_20250820-012829\sections\sec_099_r1.000.dxf,2.1219464761301765e-05,0.09563845269565309,88.58144480765475,176.71912400154494,-14.219926600381624,28.87082436884985,-2.410463814400477,4.089896378735108,721
